Race_ID,Race_Name,Driver_ID,Driver_Ref,Pit_Stop_Count,Pitted_On_Lap,Pit_Stop_Duration,Avg_Pit_Stop_Secs,Grid,Constructor_ID,Constructor_Nationality,Constructor_Name,Circuit_ID,Circuit_Name,Circuit_Country,Altitude_Metres,Race_Year,Status_ID,Race_Finish_Status,Fastest_Lap_Speed_KMH,Driver_Total_Points,Driver_Overall_Standing,Driver_Total_Wins,Avg_Lap_Time_Secs
948,Australian Grand Prix,835,jolyon_palmer,2.0,18,0.0,1088,13.0,4,French,Renault,1,Albert Park Grand Prix Circuit,Australia,10,2016,1,Finished,205.376,0,11,0,114.0
938,Italian Grand Prix,832,sainz,1.0,10,30.358,30,17.0,5,Italian,Toro Rosso,14,Autodromo Nazionale di Monza,Italy,162,2015,11,+1 Lap,238.313,9,16,0,89.0
882,Chinese Grand Prix,813,maldonado,1.0,7,20.794,20,14.0,3,British,Williams,17,Shanghai International Circuit,China,5,2013,1,Finished,194.354,0,20,0,104.0
1011,Bahrain Grand Prix,20,vettel,1.0,14,24.228,24,2.0,6,Italian,Ferrari,3,Bahrain International Circuit,Bahrain,7,2019,1,Finished,205.313,22,5,0,99.0
915,Russian Grand Prix,13,massa,1.0,1,29.912,29,18.0,3,British,Williams,71,Sochi Autodrom,Russia,2,2014,1,Finished,204.636,71,9,0,105.0
910,Hungarian Grand Prix,154,grosjean,1.0,8,23.979,23,14.0,208,British,Lotus F1,11,Hungaroring,Hungary,264,2014,3,Accident,148.352,8,14,0,113.0
1015,Monaco Grand Prix,830,max_verstappen,1.0,11,24.011,24,3.0,9,Austrian,Red Bull,6,Circuit de Monaco,Monaco,7,2019,1,Finished,157.593,78,4,0,79.0
1054,Portuguese Grand Prix,844,leclerc,1.0,2,21.323,21,8.0,6,Italian,Ferrari,75,Aut+¦dromo Internacional do Algarve,Portugal,108,2021,1,Finished,205.541,28,5,0,86.0
980,Belgian Grand Prix,840,stroll,2.0,29,23.109,23,15.0,3,British,Williams,13,Circuit de Spa-Francorchamps,Belgium,401,2017,1,Finished,228.095,18,13,0,116.0
1036,Spanish Grand Prix,841,giovinazzi,2.0,45,21.794,21,20.0,51,Swiss,Alfa Romeo,4,Circuit de Barcelona-Catalunya,Spain,109,2020,11,+1 Lap,204.863,2,15,0,85.0
891,Belgian Grand Prix,3,rosberg,2.0,25,23.723,23,4.0,131,German,Mercedes,13,Circuit de Spa-Francorchamps,Belgium,401,2013,1,Finished,225.971,96,6,2,114.0
1021,Hungarian Grand Prix,826,kvyat,1.0,21,23.002,23,13.0,5,Italian,Toro Rosso,11,Hungaroring,Hungary,264,2019,12,+2 Laps,192.496,27,9,0,83.0
1056,Monaco Grand Prix,832,sainz,1.0,32,24.15,24,4.0,6,Italian,Ferrari,6,Circuit de Monaco,Monaco,7,2021,1,Finished,160.989,38,7,0,75.0
1032,Styrian Grand Prix,830,max_verstappen,1.0,24,20.937,20,2.0,9,Austrian,Red Bull,70,Red Bull Ring,Austria,678,2020,1,Finished,235.01,15,6,0,70.0
968,Abu Dhabi Grand Prix,832,sainz,2.0,28,21.935,21,21.0,5,Italian,Toro Rosso,24,Yas Marina Circuit,UAE,3,2016,130,Collision damage,187.58,46,12,0,109.0
986,Mexican Grand Prix,1,hamilton,1.0,1,29.283,29,3.0,131,German,Mercedes,32,Aut+¦dromo Hermanos Rodr+¡guez,Mexico,2227,2017,11,+1 Lap,193.813,333,1,9,82.0
901,Malaysian Grand Prix,825,kevin_magnussen,2.0,24,30.661,30,8.0,1,British,McLaren,2,Sepang International Circuit,Malaysia,18,2014,11,+1 Lap,189.372,20,5,0,109.0
967,Brazilian Grand Prix,822,bottas,4.0,38,24.994,24,11.0,3,British,Williams,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2016,1,Finished,180.246,85,8,0,153.0
909,German Grand Prix,822,bottas,2.0,40,20.206,20,2.0,3,British,Williams,10,Hockenheimring,Germany,103,2014,1,Finished,202.056,91,5,0,83.0
1027,Mexican Grand Prix,847,russell,1.0,22,22.887,22,19.0,3,British,Williams,32,Aut+¦dromo Hermanos Rodr+¡guez,Mexico,2227,2019,12,+2 Laps,190.615,0,20,0,84.0
914,Japanese Grand Prix,821,gutierrez,2.0,11,24.873,24,15.0,15,Swiss,Sauber,22,Suzuka Circuit,Japan,45,2014,11,+1 Lap,181.198,0,20,0,156.0
943,Mexican Grand Prix,13,massa,2.0,52,23.086,23,7.0,3,British,Williams,32,Aut+¦dromo Hermanos Rodr+¡guez,Mexico,2227,2015,1,Finished,188.935,117,6,0,86.0
959,German Grand Prix,4,alonso,1.0,14,19.258,19,13.0,1,British,McLaren,10,Hockenheimring,Germany,103,2016,11,+1 Lap,205.49,24,13,0,82.0
917,Brazilian Grand Prix,815,perez,1.0,5,23.467,23,18.0,10,Indian,Force India,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2014,11,+1 Lap,208.08,47,12,0,77.0
948,Australian Grand Prix,832,sainz,1.0,8,22.414,22,7.0,5,Italian,Toro Rosso,1,Albert Park Grand Prix Circuit,Australia,10,2016,1,Finished,208.253,2,9,0,114.0
1057,Azerbaijan Grand Prix,817,ricciardo,2.0,47,14.994,14,13.0,1,British,McLaren,73,Baku City Circuit,Azerbaijan,-7,2021,1,Finished,204.428,26,10,0,156.0
1004,Russian Grand Prix,807,hulkenberg,1.0,35,30.625,30,12.0,4,French,Renault,71,Sochi Autodrom,Russia,2,2018,11,+1 Lap,212.422,53,8,0,101.0
970,Chinese Grand Prix,838,vandoorne,2.0,4,17.325,17,15.0,1,British,McLaren,17,Shanghai International Circuit,China,5,2017,32,Fuel pressure,193.412,0,16,0,125.0
904,Spanish Grand Prix,1,hamilton,1.0,18,22.951,22,1.0,131,German,Mercedes,4,Circuit de Barcelona-Catalunya,Spain,109,2014,1,Finished,187.275,100,1,4,91.0
964,Japanese Grand Prix,807,hulkenberg,2.0,28,22.952,22,9.0,10,Indian,Force India,22,Suzuka Circuit,Japan,45,2016,1,Finished,214.74,54,9,0,98.0
1012,Chinese Grand Prix,846,norris,2.0,17,33.638,33,15.0,1,British,McLaren,17,Shanghai International Circuit,China,5,2019,4,Collision,199.536,8,8,0,102.0
1014,Spanish Grand Prix,840,stroll,1.0,22,23.321,23,16.0,211,British,Racing Point,4,Circuit de Barcelona-Catalunya,Spain,109,2019,4,Collision,201.355,4,14,0,84.0
1020,German Grand Prix,20,vettel,4.0,41,21.256,21,20.0,6,Italian,Ferrari,10,Hockenheimring,Germany,103,2019,1,Finished,214.423,141,4,0,97.0
960,Belgian Grand Prix,807,hulkenberg,1.0,6,23.564,23,7.0,10,Indian,Force India,13,Circuit de Spa-Francorchamps,Belgium,401,2016,1,Finished,222.094,45,9,0,143.0
881,Malaysian Grand Prix,820,chilton,1.0,6,30.365,30,21.0,206,Russian,Marussia,2,Sepang International Circuit,Malaysia,18,2013,12,+2 Laps,193.454,0,20,0,109.0
989,Australian Grand Prix,843,brendon_hartley,2.0,22,22.296,22,16.0,5,Italian,Toro Rosso,1,Albert Park Grand Prix Circuit,Australia,10,2018,11,+1 Lap,216.507,0,15,0,94.0
880,Australian Grand Prix,16,sutil,2.0,46,22.749,22,12.0,10,Indian,Force India,1,Albert Park Grand Prix Circuit,Australia,10,2013,1,Finished,210.459,6,7,0,93.0
890,Hungarian Grand Prix,813,maldonado,3.0,51,24.796,24,15.0,3,British,Williams,11,Hungaroring,Hungary,264,2013,11,+1 Lap,184.254,1,16,0,88.0
943,Mexican Grand Prix,834,rossi,2.0,50,30.442,30,16.0,209,British,Manor Marussia,32,Aut+¦dromo Hermanos Rodr+¡guez,Mexico,2227,2015,12,+2 Laps,182.276,0,20,0,88.0
948,Australian Grand Prix,828,ericsson,2.0,18,0.0,1086,15.0,15,Swiss,Sauber,1,Albert Park Grand Prix Circuit,Australia,10,2016,5,Engine,203.327,0,17,0,127.0
883,Bahrain Grand Prix,8,raikkonen,2.0,34,21.723,21,8.0,208,British,Lotus F1,3,Bahrain International Circuit,Bahrain,7,2013,1,Finished,198.476,67,2,1,100.0
967,Brazilian Grand Prix,826,kvyat,2.0,17,25.355,25,14.0,5,Italian,Toro Rosso,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2016,1,Finished,177.333,25,14,0,153.0
968,Abu Dhabi Grand Prix,821,gutierrez,1.0,8,22.032,22,13.0,210,American,Haas F1 Team,24,Yas Marina Circuit,UAE,3,2016,1,Finished,188.754,0,21,0,108.0
943,Mexican Grand Prix,807,hulkenberg,1.0,9,23.277,23,10.0,10,Indian,Force India,32,Aut+¦dromo Hermanos Rodr+¡guez,Mexico,2227,2015,1,Finished,188.059,44,12,0,86.0
949,Bahrain Grand Prix,154,grosjean,1.0,11,25.739,25,9.0,210,American,Haas F1 Team,3,Bahrain International Circuit,Bahrain,7,2016,1,Finished,202.749,18,5,0,99.0
939,Singapore Grand Prix,828,ericsson,1.0,10,29.589,29,17.0,15,Swiss,Sauber,15,Marina Bay Street Circuit,Singapore,18,2015,1,Finished,163.395,9,17,0,120.0
1023,Italian Grand Prix,825,kevin_magnussen,2.0,34,24.978,24,11.0,210,American,Haas F1 Team,14,Autodromo Nazionale di Monza,Italy,162,2019,9,Hydraulics,246.968,18,16,0,88.0
1039,Tuscan Grand Prix,1,hamilton,2.0,8,0.0,1436,1.0,131,German,Mercedes,76,Autodromo Internazionale del Mugello,Italy,255,2020,1,Finished,239.518,190,1,6,141.0
956,Austrian Grand Prix,828,ericsson,3.0,29,19.041,19,18.0,15,Swiss,Sauber,70,Red Bull Ring,Austria,678,2016,11,+1 Lap,220.264,0,21,0,75.0
881,Malaysian Grand Prix,3,rosberg,3.0,31,22.114,22,6.0,131,German,Mercedes,2,Sepang International Circuit,Malaysia,18,2013,1,Finished,198.052,12,7,0,105.0
1007,Mexican Grand Prix,20,vettel,2.0,47,21.777,21,4.0,6,Italian,Ferrari,32,Aut+¦dromo Hermanos Rodr+¡guez,Mexico,2227,2018,1,Finished,194.844,294,2,5,83.0
978,British Grand Prix,840,stroll,1.0,22,29.849,29,15.0,3,British,Williams,9,Silverstone Circuit,UK,153,2017,11,+1 Lap,227.062,18,12,0,98.0
902,Bahrain Grand Prix,824,jules_bianchi,4.0,31,25.866,25,19.0,206,Russian,Marussia,3,Bahrain International Circuit,Bahrain,7,2014,11,+1 Lap,190.684,0,22,0,107.0
1047,Abu Dhabi Grand Prix,848,albon,1.0,10,21.508,21,5.0,9,Austrian,Red Bull,24,Yas Marina Circuit,UAE,3,2020,1,Finished,197.52,105,7,0,105.0
965,United States Grand Prix,3,rosberg,1.0,10,23.526,23,2.0,131,German,Mercedes,69,Circuit of the Americas,USA,161,2016,1,Finished,194.773,331,1,9,104.0
944,Brazilian Grand Prix,815,perez,1.0,10,23.854,23,11.0,10,Indian,Force India,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2015,11,+1 Lap,204.191,68,9,0,78.0
880,Australian Grand Prix,824,jules_bianchi,2.0,27,23.387,23,19.0,206,Russian,Marussia,1,Albert Park Grand Prix Circuit,Australia,10,2013,11,+1 Lap,211.055,0,15,0,96.0
978,British Grand Prix,825,kevin_magnussen,1.0,37,28.099,28,16.0,210,American,Haas F1 Team,9,Silverstone Circuit,UK,153,2017,11,+1 Lap,228.818,11,14,0,97.0
885,Monaco Grand Prix,823,garde,3.0,35,25.862,25,15.0,207,Malaysian,Caterham,6,Circuit de Monaco,Monaco,7,2013,1,Finished,149.377,0,22,0,106.0
957,British Grand Prix,18,button,2.0,17,29.588,29,17.0,1,British,McLaren,9,Silverstone Circuit,UK,153,2016,11,+1 Lap,216.609,13,15,0,111.0
883,Bahrain Grand Prix,819,pic,3.0,35,23.263,23,18.0,207,Malaysian,Caterham,3,Bahrain International Circuit,Bahrain,7,2013,11,+1 Lap,195.72,0,20,0,102.0
955,European Grand Prix,807,hulkenberg,1.0,20,20.347,20,12.0,10,Indian,Force India,73,Baku City Circuit,Azerbaijan,-7,2016,1,Finished,200.077,20,12,0,110.0
910,Hungarian Grand Prix,3,rosberg,3.0,56,22.001,22,1.0,131,German,Mercedes,11,Hungaroring,Hungary,264,2014,1,Finished,183.981,202,1,4,96.0
917,Brazilian Grand Prix,13,massa,2.0,25,30.084,30,3.0,3,British,Williams,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2014,1,Finished,209.341,98,8,0,76.0
1025,Russian Grand Prix,8,raikkonen,1.0,9,25.038,25,15.0,51,Swiss,Alfa Romeo,71,Sochi Autodrom,Russia,2,2019,1,Finished,213.541,31,14,0,106.0
930,Spanish Grand Prix,13,massa,2.0,32,22.629,22,9.0,3,British,Williams,4,Circuit de Barcelona-Catalunya,Spain,109,2015,1,Finished,185.429,39,6,0,92.0
884,Spanish Grand Prix,18,button,1.0,11,18.81,18,14.0,1,British,McLaren,4,Circuit de Barcelona-Catalunya,Spain,109,2013,1,Finished,190.524,17,10,0,90.0
880,Australian Grand Prix,16,sutil,1.0,21,22.693,22,12.0,10,Indian,Force India,1,Albert Park Grand Prix Circuit,Australia,10,2013,1,Finished,210.459,6,7,0,93.0
974,Monaco Grand Prix,8,raikkonen,1.0,34,24.833,24,1.0,6,Italian,Ferrari,6,Circuit de Monaco,Monaco,7,2017,1,Finished,159.058,67,4,0,80.0
905,Monaco Grand Prix,822,bottas,1.0,26,25.595,25,13.0,3,British,Williams,6,Circuit de Monaco,Monaco,7,2014,5,Engine,148.252,34,7,0,86.0
927,Malaysian Grand Prix,807,hulkenberg,2.0,31,25.047,25,13.0,10,Indian,Force India,2,Sepang International Circuit,Malaysia,18,2015,11,+1 Lap,190.368,6,9,0,110.0
1052,Bahrain Grand Prix,844,leclerc,1.0,12,24.925,24,4.0,6,Italian,Ferrari,3,Bahrain International Circuit,Bahrain,7,2021,1,Finished,205.112,8,6,0,99.0
993,Spanish Grand Prix,828,ericsson,1.0,35,22.1,22,17.0,15,Swiss,Sauber,4,Circuit de Barcelona-Catalunya,Spain,109,2018,12,+2 Laps,203.159,2,16,0,89.0
978,British Grand Prix,836,wehrlein,3.0,31,31.25,31,17.0,15,Swiss,Sauber,9,Silverstone Circuit,UK,153,2017,11,+1 Lap,227.203,5,15,0,98.0
936,Hungarian Grand Prix,13,massa,2.0,29,21.915,21,8.0,3,British,Williams,11,Hungaroring,Hungary,264,2015,1,Finished,181.566,74,6,0,92.0
998,British Grand Prix,20,vettel,1.0,20,28.677,28,2.0,6,Italian,Ferrari,9,Silverstone Circuit,UK,153,2018,1,Finished,233.831,171,1,4,100.0
929,Bahrain Grand Prix,813,maldonado,1.0,10,30.426,30,16.0,208,British,Lotus F1,3,Bahrain International Circuit,Bahrain,7,2015,11,+1 Lap,199.49,0,20,0,102.0
959,German Grand Prix,831,nasr,1.0,7,29.865,29,21.0,15,Swiss,Sauber,10,Hockenheimring,Germany,103,2016,131,Power Unit,202.24,0,22,0,83.0
949,Bahrain Grand Prix,822,bottas,1.0,8,24.944,24,6.0,3,British,Williams,3,Bahrain International Circuit,Bahrain,7,2016,11,+1 Lap,200.698,6,11,0,99.0
943,Mexican Grand Prix,826,kvyat,1.0,21,22.559,22,4.0,9,Austrian,Red Bull,32,Aut+¦dromo Hermanos Rodr+¡guez,Mexico,2227,2015,1,Finished,190.001,88,7,0,86.0
1046,Sakhir Grand Prix,822,bottas,1.0,49,24.552,24,1.0,131,German,Mercedes,3,Bahrain International Circuit,Bahrain,7,2020,1,Finished,225.497,205,2,2,62.0
891,Belgian Grand Prix,823,garde,2.0,29,23.998,23,14.0,207,Malaysian,Caterham,13,Circuit de Spa-Francorchamps,Belgium,401,2013,11,+1 Lap,221.188,0,21,0,117.0
963,Malaysian Grand Prix,8,raikkonen,3.0,40,24.809,24,6.0,6,Italian,Ferrari,2,Sepang International Circuit,Malaysia,18,2016,1,Finished,204.736,160,4,0,104.0
1046,Sakhir Grand Prix,851,aitken,2.0,54,25.688,25,17.0,3,British,Williams,3,Bahrain International Circuit,Bahrain,7,2020,1,Finished,222.24,0,22,0,62.0
1030,Abu Dhabi Grand Prix,817,ricciardo,2.0,42,21.624,21,7.0,4,French,Renault,24,Yas Marina Circuit,UAE,3,2019,11,+1 Lap,197.592,54,9,0,104.0
951,Russian Grand Prix,13,massa,1.0,18,29.551,29,4.0,3,British,Williams,71,Sochi Autodrom,Russia,2,2016,1,Finished,211.07,32,6,0,105.0
980,Belgian Grand Prix,807,hulkenberg,1.0,11,23.507,23,7.0,4,French,Renault,13,Circuit de Spa-Francorchamps,Belgium,401,2017,1,Finished,231.49,34,10,0,115.0
893,Singapore Grand Prix,814,resta,2.0,42,29.777,29,17.0,10,Indian,Force India,15,Marina Bay Street Circuit,Singapore,18,2013,3,Accident,164.657,36,10,0,118.0
1031,Austrian Grand Prix,842,gasly,2.0,56,19.911,19,12.0,213,Italian,AlphaTauri,70,Red Bull Ring,Austria,678,2020,1,Finished,225.205,6,7,0,76.0
906,Canadian Grand Prix,821,gutierrez,2.0,2,24.768,24,22.0,15,Swiss,Sauber,7,Circuit Gilles Villeneuve,Canada,13,2014,132,ERS,195.97,0,19,0,85.0
914,Japanese Grand Prix,822,bottas,3.0,38,25.052,25,3.0,3,British,Williams,22,Suzuka Circuit,Japan,45,2014,1,Finished,183.213,130,6,0,154.0
1014,Spanish Grand Prix,20,vettel,2.0,40,21.643,21,3.0,6,Italian,Ferrari,4,Circuit de Barcelona-Catalunya,Spain,109,2019,1,Finished,209.947,64,4,0,86.0
972,Russian Grand Prix,20,vettel,1.0,34,30.097,30,1.0,6,Italian,Ferrari,71,Sochi Autodrom,Russia,2,2017,1,Finished,216.343,86,1,2,101.0
884,Spanish Grand Prix,815,perez,2.0,23,20.578,20,8.0,1,British,McLaren,4,Circuit de Barcelona-Catalunya,Spain,109,2013,1,Finished,192.066,12,11,0,91.0
1054,Portuguese Grand Prix,846,norris,3.0,22,26.952,26,7.0,1,British,McLaren,75,Aut+¦dromo Internacional do Algarve,Portugal,108,2021,1,Finished,205.038,37,3,0,86.0
988,Abu Dhabi Grand Prix,825,kevin_magnussen,1.0,22,21.875,21,14.0,210,American,Haas F1 Team,24,Yas Marina Circuit,UAE,3,2017,11,+1 Lap,192.387,19,14,0,105.0
1020,German Grand Prix,840,stroll,5.0,44,20.152,20,15.0,211,British,Racing Point,10,Hockenheimring,Germany,103,2019,1,Finished,211.566,18,12,0,97.0
952,Spanish Grand Prix,13,massa,2.0,25,22.568,22,18.0,3,British,Williams,4,Circuit de Barcelona-Catalunya,Spain,109,2016,1,Finished,187.789,36,7,0,93.0
899,Brazilian Grand Prix,3,rosberg,1.0,22,23.328,23,2.0,131,German,Mercedes,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2013,1,Finished,202.93,171,6,2,78.0
1057,Azerbaijan Grand Prix,841,giovinazzi,1.0,2,20.402,20,20.0,51,Swiss,Alfa Romeo,73,Baku City Circuit,Azerbaijan,-7,2021,1,Finished,204.696,1,16,0,156.0
1046,Sakhir Grand Prix,832,sainz,2.0,55,24.853,24,8.0,1,British,McLaren,3,Bahrain International Circuit,Bahrain,7,2020,1,Finished,223.122,97,7,0,62.0
1040,Russian Grand Prix,815,perez,1.0,20,29.602,29,4.0,211,British,Racing Point,71,Sochi Autodrom,Russia,2,2020,1,Finished,214.515,56,9,0,106.0
1003,Singapore Grand Prix,817,ricciardo,1.0,27,28.779,28,6.0,9,Austrian,Red Bull,15,Marina Bay Street Circuit,Singapore,18,2018,1,Finished,176.753,126,6,2,109.0
887,British Grand Prix,18,button,2.0,32,24.357,24,10.0,1,British,McLaren,9,Silverstone Circuit,UK,153,2013,1,Finished,220.096,25,10,0,107.0
958,Hungarian Grand Prix,20,vettel,1.0,14,21.64,21,5.0,6,Italian,Ferrari,11,Hungaroring,Hungary,264,2016,1,Finished,186.904,110,5,0,86.0
1054,Portuguese Grand Prix,853,mazepin,2.0,3,21.404,21,20.0,210,American,Haas F1 Team,75,Aut+¦dromo Internacional do Algarve,Portugal,108,2021,12,+2 Laps,200.27,0,19,0,89.0
1031,Austrian Grand Prix,844,leclerc,1.0,26,22.756,22,7.0,6,Italian,Ferrari,70,Red Bull Ring,Austria,678,2020,1,Finished,228.933,18,2,0,76.0
996,French Grand Prix,838,vandoorne,1.0,40,24.399,24,17.0,1,British,McLaren,34,Circuit Paul Ricard,France,432,2018,11,+1 Lap,217.545,8,15,0,104.0
977,Austrian Grand Prix,838,vandoorne,1.0,31,21.714,21,13.0,1,British,McLaren,70,Red Bull Ring,Austria,678,2017,11,+1 Lap,227.19,0,20,0,70.0
958,Hungarian Grand Prix,8,raikkonen,2.0,50,21.857,21,14.0,6,Italian,Ferrari,11,Hungaroring,Hungary,264,2016,1,Finished,189.822,114,4,0,86.0
895,Japanese Grand Prix,17,webber,2.0,25,22.774,22,1.0,9,Austrian,Red Bull,22,Suzuka Circuit,Japan,45,2013,1,Finished,221.015,148,5,0,97.0
1033,Hungarian Grand Prix,826,kvyat,1.0,1,23.568,23,17.0,213,Italian,AlphaTauri,11,Hungaroring,Hungary,264,2020,11,+1 Lap,194.841,1,15,0,83.0
952,Spanish Grand Prix,826,kvyat,3.0,51,22.769,22,13.0,5,Italian,Toro Rosso,4,Circuit de Barcelona-Catalunya,Spain,109,2016,11,+1 Lap,192.735,22,9,0,93.0
980,Belgian Grand Prix,154,grosjean,1.0,10,22.925,22,11.0,210,American,Haas F1 Team,13,Circuit de Spa-Francorchamps,Belgium,401,2017,1,Finished,231.14,24,12,0,115.0
963,Malaysian Grand Prix,13,massa,3.0,31,23.778,23,10.0,3,British,Williams,2,Sepang International Circuit,Malaysia,18,2016,11,+1 Lap,199.707,41,11,0,106.0
955,European Grand Prix,830,max_verstappen,1.0,5,20.069,20,9.0,9,Austrian,Red Bull,73,Baku City Circuit,Azerbaijan,-7,2016,1,Finished,202.021,54,6,1,110.0
992,Azerbaijan Grand Prix,8,raikkonen,2.0,40,21.149,21,6.0,6,Italian,Ferrari,73,Baku City Circuit,Azerbaijan,-7,2018,1,Finished,202.874,48,3,0,121.0
1020,German Grand Prix,822,bottas,1.0,3,22.243,22,3.0,131,German,Mercedes,10,Hockenheimring,Germany,103,2019,3,Accident,210.374,184,2,2,98.0
1026,Japanese Grand Prix,844,leclerc,1.0,3,30.502,30,2.0,6,Italian,Ferrari,22,Suzuka Circuit,Japan,45,2019,11,+1 Lap,228.195,223,3,2,95.0
952,Spanish Grand Prix,837,haryanto,1.0,22,28.753,28,22.0,209,British,Manor Marussia,4,Circuit de Barcelona-Catalunya,Spain,109,2016,11,+1 Lap,187.445,0,23,0,94.0
1038,Italian Grand Prix,841,giovinazzi,2.0,26,0.0,1521,18.0,51,Swiss,Alfa Romeo,14,Autodromo Nazionale di Monza,Italy,162,2020,1,Finished,245.766,2,16,0,121.0
956,Austrian Grand Prix,828,ericsson,2.0,28,16.419,16,18.0,15,Swiss,Sauber,70,Red Bull Ring,Austria,678,2016,11,+1 Lap,220.264,0,21,0,75.0
995,Canadian Grand Prix,838,vandoorne,2.0,48,23.537,23,15.0,1,British,McLaren,7,Circuit Gilles Villeneuve,Canada,13,2018,12,+2 Laps,207.214,8,15,0,80.0
976,Azerbaijan Grand Prix,154,grosjean,4.0,22,0.0,1313,16.0,210,American,Haas F1 Team,73,Baku City Circuit,Azerbaijan,-7,2017,11,+1 Lap,202.289,10,14,0,148.0
961,Italian Grand Prix,18,button,2.0,38,24.418,24,14.0,1,British,McLaren,14,Autodromo Nazionale di Monza,Italy,162,2016,11,+1 Lap,241.503,17,15,0,89.0
1023,Italian Grand Prix,20,vettel,1.0,6,32.443,32,4.0,6,Italian,Ferrari,14,Autodromo Nazionale di Monza,Italy,162,2019,11,+1 Lap,251.872,169,5,0,87.0
1042,Portuguese Grand Prix,817,ricciardo,1.0,14,26.999,26,10.0,4,French,Renault,75,Aut+¦dromo Internacional do Algarve,Portugal,108,2020,11,+1 Lap,207.04,80,4,0,82.0
880,Australian Grand Prix,18,button,1.0,4,22.282,22,10.0,1,British,McLaren,1,Albert Park Grand Prix Circuit,Australia,10,2013,1,Finished,211.654,2,9,0,94.0
903,Chinese Grand Prix,822,bottas,1.0,12,24.78,24,7.0,3,British,Williams,17,Shanghai International Circuit,China,5,2014,1,Finished,191.151,24,7,0,104.0
945,Abu Dhabi Grand Prix,831,nasr,1.0,4,28.407,28,14.0,15,Swiss,Sauber,24,Yas Marina Circuit,UAE,3,2015,11,+1 Lap,187.874,27,13,0,109.0
1045,Bahrain Grand Prix,815,perez,2.0,20,24.317,24,5.0,211,British,Racing Point,3,Bahrain International Circuit,Bahrain,7,2020,5,Engine,208.089,100,5,0,125.0
905,Monaco Grand Prix,16,sutil,1.0,1,33.207,33,18.0,15,Swiss,Sauber,6,Circuit de Monaco,Monaco,7,2014,3,Accident,147.062,0,18,0,87.0
939,Singapore Grand Prix,826,kvyat,1.0,12,29.159,29,4.0,9,Austrian,Red Bull,15,Marina Bay Street Circuit,Singapore,18,2015,1,Finished,164.109,66,8,0,119.0
1054,Portuguese Grand Prix,846,norris,2.0,3,22.551,22,7.0,1,British,McLaren,75,Aut+¦dromo Internacional do Algarve,Portugal,108,2021,1,Finished,205.038,37,3,0,86.0
982,Singapore Grand Prix,840,stroll,3.0,3,25.584,25,18.0,3,British,Williams,15,Marina Bay Street Circuit,Singapore,18,2017,1,Finished,169.599,28,12,0,127.0
900,Australian Grand Prix,154,grosjean,1.0,1,17.255,17,22.0,208,British,Lotus F1,1,Albert Park Grand Prix Circuit,Australia,10,2014,132,ERS,200.363,0,15,0,100.0
1007,Mexican Grand Prix,842,gasly,2.0,26,23.055,23,20.0,5,Italian,Toro Rosso,32,Aut+¦dromo Hermanos Rodr+¡guez,Mexico,2227,2018,12,+2 Laps,187.232,29,14,0,86.0
907,Austrian Grand Prix,4,alonso,2.0,47,21.276,21,4.0,6,Italian,Ferrari,70,Red Bull Ring,Austria,678,2014,1,Finished,214.527,79,4,0,73.0
1055,Spanish Grand Prix,842,gasly,2.0,47,26.065,26,12.0,213,Italian,AlphaTauri,4,Circuit de Barcelona-Catalunya,Spain,109,2021,11,+1 Lap,206.82,8,10,0,86.0
955,European Grand Prix,821,gutierrez,2.0,29,21.533,21,14.0,210,American,Haas F1 Team,73,Baku City Circuit,Azerbaijan,-7,2016,11,+1 Lap,200.912,0,18,0,111.0
1052,Bahrain Grand Prix,4,alonso,2.0,29,24.775,24,9.0,214,French,Alpine F1 Team,3,Bahrain International Circuit,Bahrain,7,2021,23,Brakes,202.816,0,19,0,103.0
909,German Grand Prix,155,kobayashi,3.0,48,20.358,20,19.0,207,Malaysian,Caterham,10,Hockenheimring,Germany,103,2014,12,+2 Laps,198.711,0,22,0,86.0
1025,Russian Grand Prix,9,kubica,1.0,1,30.587,30,18.0,3,British,Williams,71,Sochi Autodrom,Russia,2,2019,23,Brakes,205.74,1,19,0,110.0
884,Spanish Grand Prix,4,alonso,3.0,36,19.519,19,5.0,6,Italian,Ferrari,4,Circuit de Barcelona-Catalunya,Spain,109,2013,1,Finished,193.329,72,3,2,89.0
958,Hungarian Grand Prix,20,vettel,2.0,41,21.535,21,5.0,6,Italian,Ferrari,11,Hungaroring,Hungary,264,2016,1,Finished,186.904,110,5,0,86.0
945,Abu Dhabi Grand Prix,815,perez,2.0,27,22.116,22,4.0,10,Indian,Force India,24,Yas Marina Circuit,UAE,3,2015,1,Finished,188.818,78,9,0,108.0
937,Belgian Grand Prix,3,rosberg,1.0,12,22.997,22,2.0,131,German,Mercedes,13,Circuit de Spa-Francorchamps,Belgium,401,2015,1,Finished,224.295,199,2,3,116.0
883,Bahrain Grand Prix,4,alonso,3.0,24,21.123,21,3.0,6,Italian,Ferrari,3,Bahrain International Circuit,Bahrain,7,2013,1,Finished,200.436,47,4,1,101.0
